"NextRunTime","Author","ActionExecDirectory","State","UserId","ComputerName","Name","LastRunTime","LastTaskResult","Description","NumberOfMissedRuns","Enabled","Path","ActionExecCommands","Trigger","ActionExecArguments"
"10/13/2018 6:00:00 AM","Adobe Systems Incorporated",,"Running",,"TB2016-1604","Adobe Acrobat Update Task","10/12/2018 1:08:41 PM","-2147216609","This task keeps your Adobe Reader and Acrobat applications up to date with the latest enhancements and security fixes","0","True","\Adobe Acrobat Update Task","C:\Program Files\Common Files\Adobe\ARM\1.0\AdobeARM.exe","System.Object[]",
"10/13/2018 6:00:00 AM","Adobe Systems Incorporated",,"Running",,"TB2016-1606","Adobe Acrobat Update Task","10/12/2018 9:58:52 AM","-2147216609","This task keeps your Adobe Reader and Acrobat applications up to date with the latest enhancements and security fixes","0","True","\Adobe Acrobat Update Task","C:\Program Files\Common Files\Adobe\ARM\1.0\AdobeARM.exe","System.Object[]",
"12/30/1899 12:00:00 AM",,,"Ready",,"TB2016-1606","VIPRE Roaming Agent Upgrade Task","10/12/2018 6:28:55 AM","0",,"0","True","\VIPRE Roaming Agent Upgrade Task","C:\Program Files\VIPRE Business Agent\Definitions\UpgradeRoamingAgent.exe","System.Xml.XmlElement","/upgrade"
"10/13/2018 6:00:00 AM","Adobe Systems Incorporated",,"Running",,"TB2016-1607","Adobe Acrobat Update Task","10/12/2018 10:00:49 AM","267009","This task keeps your Adobe Reader and Acrobat applications up to date with the latest enhancements and security fixes","0","True","\Adobe Acrobat Update Task","C:\Program Files\Common Files\Adobe\ARM\1.0\AdobeARM.exe","System.Object[]",
"10/12/2018 5:00:00 PM","Adobe Systems Incorporated",,"Queued",,"TB2017-3B","Adobe Acrobat Update Task","10/12/2018 10:21:14 AM","0","This task keeps your Adobe Reader and Acrobat applications up to date with the latest enhancements and security fixes","0","True","\Adobe Acrobat Update Task","C:\Program Files\Common Files\Adobe\ARM\1.0\AdobeARM.exe","System.Object[]",
"10/13/2018 1:00:00 PM","Adobe Systems Incorporated",,"Queued",,"TB2017-4","Adobe Acrobat Update Task","10/12/2018 1:00:00 PM","0","This task keeps your Adobe Reader and Acrobat applications up to date with the latest enhancements and security fixes","0","True","\Adobe Acrobat Update Task","C:\Program Files\Common Files\Adobe\ARM\1.0\AdobeARM.exe","System.Object[]",
"10/12/2018 2:05:00 PM","administrator","C:\Program Files\GoToMeeting\7297","Ready","PELASSET0\administrator","TB2017-4","G2MUpdateTask-S-1-5-21-1078081533-2000478354-682003330-500","10/12/2018 1:05:00 PM","-2147023651","Keeps GoToMeeting up to date. This task is removed when GoToMeeting is uninstalled.","0","True","\G2MUpdateTask-S-1-5-21-1078081533-2000478354-682003330-500","C:\Program Files\GoToMeeting\7297\g2mupdate.exe","System.Xml.XmlElement",
"10/12/2018 1:54:00 PM","administrator","C:\Program Files\GoToMeeting\7297","Ready","PELASSET0\administrator","TB2017-4","G2MUploadTask-S-1-5-21-1078081533-2000478354-682003330-500","10/12/2018 11:54:00 AM","-2147023651","Uploads diagnostic info previously recorded by GoToMeeting with your consent. This task is removed when GoToMeeting is uninstalled.","0","True","\G2MUploadTask-S-1-5-21-1078081533-2000478354-682003330-500","C:\Program Files\GoToMeeting\7297\g2mupload.exe","System.Xml.XmlElement",
"10/12/2018 3:00:00 PM","Adobe Systems Incorporated",,"Running",,"TB2017-6","Adobe Acrobat Update Task","10/12/2018 10:36:53 AM","-2147216609","This task keeps your Adobe Reader and Acrobat applications up to date with the latest enhancements and security fixes","0","True","\Adobe Acrobat Update Task","C:\Program Files\Common Files\Adobe\ARM\1.0\AdobeARM.exe","System.Object[]",
"10/13/2018 9:00:00 AM","Adobe Systems Incorporated",,"Queued",,"TB-301","Adobe Acrobat Update Task","10/12/2018 12:40:48 PM","0","This task keeps your Adobe Reader and Acrobat applications up to date with the latest enhancements and security fixes","0","True","\Adobe Acrobat Update Task","C:\Program Files\Common Files\Adobe\ARM\1.0\AdobeARM.exe","System.Object[]",
"12/30/1899 12:00:00 AM","Piriform Ltd",,"Ready","TB-301\admin","TB-301","CCleanerSkipUAC","12/30/1899 12:00:00 AM","1",,"0","True","\CCleanerSkipUAC","""C:\Program Files\CCleaner\CCleaner.exe""","","$(Arg0)"
"10/13/2018 9:00:00 AM","Adobe Systems Incorporated",,"Queued",,"TB5010","Adobe Acrobat Update Task","10/12/2018 12:24:34 PM","-2147216604","This task keeps your Adobe Reader and Acrobat applications up to date with the latest enhancements and security fixes","0","True","\Adobe Acrobat Update Task","C:\Program Files\Common Files\Adobe\ARM\1.0\AdobeARM.exe","System.Object[]",
"10/13/2018 1:00:00 PM","Adobe Systems Incorporated",,"Queued",,"TENNIS100","Adobe Acrobat Update Task","10/12/2018 1:00:00 PM","0","This task keeps your Adobe Reader and Acrobat applications up to date with the latest enhancements and security fixes","0","True","\Adobe Acrobat Update Task","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe","System.Object[]",
"10/12/2018 7:28:00 PM","Adobe Systems Incorporated",,"Ready","PELASSET0\kvines","TENNIS100","Adobe Flash Player NPAPI Notifier","10/6/2018 7:28:00 PM","0","This task keeps your Adobe Flash NPAPI Player installation up to date with the latest enhancements and security fixes. If this task is disabled or removed, Adobe Flash Player will be unable to automatically secure your machine with the latest security fixes.","0","True","\Adobe Flash Player NPAPI Notifier","C:\Windows\SysWOW64\Macromed\Flash\FlashUtil32_31_0_0_122_Plugin.exe","System.Xml.XmlElement","-check plugin"
"10/12/2018 1:15:00 PM","Adobe Systems Incorporated",,"Ready","SYSTEM","TENNIS100","Adobe Flash Player Updater","10/12/2018 12:15:00 PM","0","This task keeps your Adobe Flash Player installation up to date with the latest enhancements and security fixes. If this task is disabled or removed, Adobe Flash Player will be unable to automatically secure your machine with the latest security fixes.","0","True","\Adobe Flash Player Updater","C:\Windows\SysWOW64\Macromed\Flash\FlashPlayerUpdateService.exe","System.Xml.XmlElement",
"10/12/2018 2:09:00 PM","kvines","C:\Users\kvines\AppData\Local\GoToMeeting\10793","Ready","PELASSET0\kvines","TENNIS100","G2MUpdateTask-S-1-5-21-1078081533-2000478354-682003330-1312","10/12/2018 1:08:59 PM","0","Keeps GoToMeeting up to date. This task is removed when GoToMeeting is uninstalled.","1","True","\G2MUpdateTask-S-1-5-21-1078081533-2000478354-682003330-1312","C:\Users\kvines\AppData\Local\GoToMeeting\10793\g2mupdate.exe","System.Xml.XmlElement",
"10/12/2018 2:39:00 PM","kvines","C:\Users\kvines\AppData\Local\GoToMeeting\10793","Ready","PELASSET0\kvines","TENNIS100","G2MUploadTask-S-1-5-21-1078081533-2000478354-682003330-1312","10/12/2018 12:39:00 PM","0","Uploads diagnostic info previously recorded by GoToMeeting with your consent. This task is removed when GoToMeeting is uninstalled.","0","True","\G2MUploadTask-S-1-5-21-1078081533-2000478354-682003330-1312","C:\Users\kvines\AppData\Local\GoToMeeting\10793\g2mupload.exe","System.Xml.XmlElement",
"12/30/1899 12:00:00 AM",,,"Ready",,"TENNIS100","McAfee Remediation (Prepare)","5/22/2018 1:12:19 PM","0",,"0","True","\McAfee Remediation (Prepare)","C:\Program Files\Common Files\AV\McAfee VirusScan\upgrade.exe","System.Xml.XmlElement","/prepare"
"12/30/1899 12:00:00 AM",,,"Ready","PELASSET0\kvines","TENNIS100","{13CAFDF6-6517-4B1E-BFC5-40E2B801F5B9}","4/26/2018 4:06:26 PM","0",,"0","True","\{13CAFDF6-6517-4B1E-BFC5-40E2B801F5B9}","C:\Windows\system32\pcalua.exe","System.Xml.XmlElement","-a D:\setup.exe -d D:\"
"10/12/2018 9:00:00 PM","Adobe Systems Incorporated",,"Queued",,"TRAIN300","Adobe Acrobat Update Task","10/12/2018 11:52:46 AM","267045","This task keeps your Adobe Reader and Acrobat applications up to date with the latest enhancements and security fixes","0","True","\Adobe Acrobat Update Task","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe","System.Object[]",
"10/12/2018 1:18:00 PM","Adobe Systems Incorporated",,"Ready","System","TRAIN300","Adobe Flash Player Updater","10/12/2018 12:18:00 PM","0","This task keeps your Adobe Flash Player installation up to date with the latest enhancements and security fixes. If this task is disabled or removed, Adobe Flash Player will be unable to automatically secure your machine with the latest security fixes.","0","True","\Adobe Flash Player Updater","C:\Windows\SysWOW64\Macromed\Flash\FlashPlayerUpdateService.exe","System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","SYSTEM",,"Ready",,"TRAIN300","DropboxOEM","10/12/2018 5:43:09 AM","0",,"0","True","\DropboxOEM","""%ProgramFiles(x86)%\Dropbox\DropboxOEM\DropboxOEM.exe""","System.Xml.XmlElement","auto"
"10/12/2018 10:55:00 PM","SYSTEM",,"Ready","System","TRAIN300","DropboxUpdateTaskMachineCore","10/12/2018 5:42:10 AM","0","Keeps your Dropbox software up to date. If this task is disabled or stopped, your Dropbox software will not be kept up to date, meaning security vulnerabilities that may arise cannot be fixed and features may not work. This task uninstalls itself when there is no Dropbox software using it.","0","True","\DropboxUpdateTaskMachineCore","C:\Program Files (x86)\Dropbox\Update\DropboxUpdate.exe","System.Object[]","/c"
"10/12/2018 1:55:00 PM","SYSTEM",,"Ready","System","TRAIN300","DropboxUpdateTaskMachineUA","10/12/2018 12:55:00 PM","0","Keeps your Dropbox software up to date. If this task is disabled or stopped, your Dropbox software will not be kept up to date, meaning security vulnerabilities that may arise cannot be fixed and features may not work. This task uninstalls itself when there is no Dropbox software using it.","0","True","\DropboxUpdateTaskMachineUA","C:\Program Files (x86)\Dropbox\Update\DropboxUpdate.exe","System.Xml.XmlElement","/ua /installsource scheduler"
"12/30/1899 12:00:00 AM","PC-Doctor, Inc.","C:\Program Files\My Dell","Ready",,"TRAIN300","PCDEventLauncherTask","12/30/1899 12:00:00 AM","1",,"0","True","\PCDEventLauncherTask","""C:\Program Files\My Dell\sessionchecker.exe""","System.Xml.XmlElement",
"11/9/2018 10:00:00 AM","PC-Doctor","C:\Program Files\My Dell","Ready","TRAIN300\admin","TRAIN300","PCDoctorBackgroundMonitorTask","10/9/2018 8:02:45 PM","-2147023651",,"0","True","\PCDoctorBackgroundMonitorTask","""C:\Program Files\My Dell\uaclauncher.exe""","System.Xml.XmlElement","-backgroundmon scripts\backgroundmon.xml -st PCDoctorBackgroundMonitorTask --ignoresecondarysplash --runsilently"
"12/30/1899 12:00:00 AM","Realtek",,"Ready",,"TRAIN300","RtHDVBg_PushButton","10/12/2018 5:42:40 AM","0",,"0","True","\RtHDVBg_PushButton","""C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe""","System.Xml.XmlElement","/IM"
"10/12/2018 3:00:00 PM","PC-Doctor","C:\Program Files\My Dell","Ready","TRAIN300\admin","TRAIN300","SystemToolsDailyTest","10/11/2018 3:00:00 PM","-2147023651",,"0","True","\SystemToolsDailyTest","""uaclauncher.exe""","System.Xml.XmlElement","-silentenumeration -st SystemToolsDailyTest --ignoresecondarysplash --runsilently"
"10/12/2018 3:00:00 PM","Adobe Systems Incorporated",,"Ready",,"TS12","Adobe Acrobat Update Task","10/12/2018 12:58:44 PM","0","This task keeps your Adobe Reader and Acrobat applications up to date with the latest enhancements and security fixes","0","True","\Adobe Acrobat Update Task","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe","System.Object[]",
"12/30/1899 12:00:00 AM","Microsoft Office",,"Ready","PELASSET0\dellann","TS12","Microsoft Office 15 Sync Maintenance for {034d4158-76df-4c7f-a793-d42acf46d9ab} TS12.pelasset.local","12/30/1899 12:00:00 AM","1","Lightweight task keeps Microsoft Office Document Cache in good shape. Disabling this task may lead to unexpected issues when working with documents from online sources as well as higher disk usage.","0","True","\Microsoft Office 15 Sync Maintenance for {034d4158-76df-4c7f-a793-d42acf46d9ab} TS12.pelasset.local","C:\Program Files (x86)\Microsoft Office\Office15\MsoSync.exe","System.Object[]",
"12/30/1899 12:00:00 AM","Microsoft Office",,"Ready","PELASSET0\aschniper","TS12","Microsoft Office 15 Sync Maintenance for {fa7aa6f3-dcbf-4e31-98e0-ffd20d84e643} TS12.pelasset.local","10/3/2018 12:25:12 PM","0","Lightweight task keeps Microsoft Office Document Cache in good shape. Disabling this task may lead to unexpected issues when working with documents from online sources as well as higher disk usage.","0","True","\Microsoft Office 15 Sync Maintenance for {fa7aa6f3-dcbf-4e31-98e0-ffd20d84e643} TS12.pelasset.local","C:\Program Files (x86)\Microsoft Office\Office15\MsoSync.exe","System.Object[]",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Disabled","S-1-5-21-1078081533-2000478354-682003330-1150","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-1150","7/17/2018 6:29:41 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","False","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-1150",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Ready","S-1-5-21-1078081533-2000478354-682003330-1187","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-1187","3/2/2018 9:40:12 AM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","True","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-1187",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Ready","S-1-5-21-1078081533-2000478354-682003330-1219","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-1219","3/2/2018 12:43:34 PM","-2147024894","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","True","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-1219",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Disabled","S-1-5-21-1078081533-2000478354-682003330-1229","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-1229","10/10/2018 11:45:39 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","False","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-1229",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Disabled","S-1-5-21-1078081533-2000478354-682003330-1252","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-1252","7/17/2018 6:29:41 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","False","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-1252",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Disabled","S-1-5-21-1078081533-2000478354-682003330-1300","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-1300","10/10/2018 11:45:39 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","False","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-1300",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Ready","S-1-5-21-1078081533-2000478354-682003330-1339","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-1339","12/30/1899 12:00:00 AM","1","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","True","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-1339",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Disabled","S-1-5-21-1078081533-2000478354-682003330-1377","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-1377","10/10/2018 11:45:39 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","False","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-1377",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Disabled","S-1-5-21-1078081533-2000478354-682003330-1440","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-1440","7/17/2018 6:29:41 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","False","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-1440",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Disabled","S-1-5-21-1078081533-2000478354-682003330-2610","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2610","10/10/2018 11:45:38 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","False","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2610",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Ready","S-1-5-21-1078081533-2000478354-682003330-2625","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2625","3/2/2018 12:43:34 PM","-2147024894","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","True","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2625",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Disabled","S-1-5-21-1078081533-2000478354-682003330-2652","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2652","10/10/2018 11:45:40 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","False","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2652",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Disabled","S-1-5-21-1078081533-2000478354-682003330-2661","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2661","10/10/2018 11:45:39 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","False","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2661",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Disabled","S-1-5-21-1078081533-2000478354-682003330-2677","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2677","10/11/2018 2:52:19 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","False","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2677",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Ready","S-1-5-21-1078081533-2000478354-682003330-2733","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2733","7/17/2018 6:29:41 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","True","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2733",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Disabled","S-1-5-21-1078081533-2000478354-682003330-2811","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2811","10/10/2018 11:45:40 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","False","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2811",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Ready","S-1-5-21-1078081533-2000478354-682003330-2838","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2838","12/30/1899 12:00:00 AM","1","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","True","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2838",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Disabled","S-1-5-21-1078081533-2000478354-682003330-2843","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2843","10/10/2018 11:45:39 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","False","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2843",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Disabled","S-1-5-21-1078081533-2000478354-682003330-2857","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2857","10/10/2018 11:45:39 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","False","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2857",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Ready","S-1-5-21-1078081533-2000478354-682003330-2872","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2872","7/17/2018 6:29:41 PM","-2147024894","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","True","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2872",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Disabled","S-1-5-21-1078081533-2000478354-682003330-2884","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2884","10/10/2018 11:45:39 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","False","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2884",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Disabled","S-1-5-21-1078081533-2000478354-682003330-2893","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2893","10/10/2018 11:45:40 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","False","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2893",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Ready","S-1-5-21-1078081533-2000478354-682003330-2899","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2899","7/17/2018 6:29:41 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","True","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2899",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Disabled","S-1-5-21-1078081533-2000478354-682003330-2925","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2925","10/10/2018 11:45:38 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","False","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2925",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Disabled","S-1-5-21-1078081533-2000478354-682003330-2927","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2927","10/10/2018 11:45:38 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","False","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2927",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Ready","S-1-5-21-1078081533-2000478354-682003330-2930","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2930","12/30/1899 12:00:00 AM","1","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","True","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2930",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Ready","S-1-5-21-1078081533-2000478354-682003330-2932","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2932","12/30/1899 12:00:00 AM","1","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","True","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2932",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Ready","S-1-5-21-1078081533-2000478354-682003330-2939","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2939","12/30/1899 12:00:00 AM","1","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","True","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2939",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Disabled","S-1-5-21-1078081533-2000478354-682003330-2945","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2945","10/10/2018 11:45:40 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","False","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-2945",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Disabled","S-1-5-21-1078081533-2000478354-682003330-3130","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-3130","10/10/2018 11:45:39 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","False","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-3130",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Disabled","S-1-5-21-1078081533-2000478354-682003330-500","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-500","10/10/2018 11:45:37 PM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","False","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-500",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Ready","S-1-5-21-1078081533-2000478354-682003330-5617","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-5617","3/2/2018 9:40:12 AM","0","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","True","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-5617",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Ready","S-1-5-21-1078081533-2000478354-682003330-6194","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-6194","12/30/1899 12:00:00 AM","1","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","True","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-6194",,"System.Xml.XmlElement",
"12/30/1899 12:00:00 AM","$(@%SystemRoot%\system32\twinapi.dll,-8001)",,"Ready","S-1-5-21-1078081533-2000478354-682003330-6280","TS12","Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-6280","12/30/1899 12:00:00 AM","1","$(@%SystemRoot%\system32\twinapi.dll,-8002)","0","True","\Optimize Start Menu Cache Files-S-1-5-21-1078081533-2000478354-682003330-6280",,"System.Xml.XmlElement",
